solver,metric,snr,value
TACGP,TPR,0.400000,0.102000
TACGP,AvgL,0.400000,7.015000
TACGP,AvgT,0.400000,5.430000
TACGP,FDR,0.500000,0.016750
TACGP,TPR,0.500000,0.175500
TACGP,AvgL,0.500000,6.915000
TACGP,AvgT,0.500000,5.810000
TACGP,FDR,0.600000,0.007298
TACGP,TPR,0.600000,0.310000
TACGP,AvgL,0.600000,6.735000
TACGP,AvgT,0.600000,6.215000
TACGP,FDR,0.700000,0.020175
TACGP,TPR,0.700000,0.493000
TACGP,AvgL,0.700000,5.310000
TACGP,AvgT,0.700000,6.545000
TACGP,FDR,0.800000,0.018860
TACGP,TPR,0.800000,0.612000
TACGP,AvgL,0.800000,4.745000
TACGP,AvgT,0.800000,7.105000
TACGP,FDR,0.900000,0.018539
TACGP,TPR,0.900000,0.780500
TACGP,AvgL,0.900000,3.870000
TACGP,AvgT,0.900000,7.000000
TACGP,FDR,1.000000,0.021183
TACGP,TPR,1.000000,0.893000
TACGP,AvgL,1.000000,3.130000
TACGP,AvgT,1.000000,6.830000
TACGP,FDR,1.100000,0.027566
TACGP,TPR,1.100000,0.937000
TACGP,AvgL,1.100000,2.340000
TACGP,AvgT,1.100000,6.110000
TACGP,FDR,1.200000,0.026348
TACGP,TPR,1.200000,0.957500
TACGP,AvgL,1.200000,2.155000
TACGP,AvgT,1.200000,6.280000
TACGP,FDR,1.300000,0.024732
TACGP,TPR,1.300000,0.986500
TACGP,AvgL,1.300000,1.915000
TACGP,AvgT,1.300000,6.140000
TACGP,FDR,1.400000,0.026795
TACGP,TPR,1.400000,0.990000
TACGP,AvgL,1.400000,1.680000
TACGP,AvgT,1.400000,5.800000
TACGP,FDR,1.500000,0.024126
TACGP,TPR,1.500000,0.996500
TACGP,AvgL,1.500000,1.475000
TACGP,AvgT,1.500000,5.795000
TACGP,FDR,1.600000,0.028442
TACGP,TPR,1.600000,0.998000
TACGP,AvgL,1.600000,1.275000
TACGP,AvgT,1.600000,5.470000
TACGP,FDR,1.700000,0.022955
TACGP,TPR,1.700000,1.000000
TACGP,AvgL,1.700000,1.180000
TACGP,AvgT,1.700000,5.690000
TACGP,FDR,1.800000,0.027033
TACGP,TPR,1.800000,0.999500
TACGP,AvgL,1.800000,1.220000
TACGP,AvgT,1.800000,5.610000
TACGP,FDR,1.900000,0.022879
TACGP,TPR,1.900000,0.999500
TACGP,AvgL,1.900000,1.170000
TACGP,AvgT,1.900000,5.760000
TACGP,FDR,2.000000,0.029295
TACGP,TPR,2.000000,1.000000
TACGP,AvgL,2.000000,1.185000
TACGP,AvgT,2.000000,5.610000
TACGP,FDR,5.000000,0.025927
TACGP,TPR,5.000000,1.000000
TACGP,AvgL,5.000000,1.160000
TACGP,AvgT,5.000000,5.590000
TMP,FDR,0.100000,0.005000
TMP,TPR,0.100000,0.003500
TMP,AvgL,0.100000,2.845000
TMP,AvgT,0.100000,5.490000
TMP,FDR,0.200000,0.015000
TMP,TPR,0.200000,0.018000
TMP,AvgL,0.200000,5.065000
TMP,AvgT,0.200000,5.240000
