solver,metric,snr,value
SKIPL_5p,AvgL,0.600000,5.000000
SKIPL_5p,AvgT,0.600000,5.000000
SKIPL_5p,FDR,0.700000,0.056667
SKIPL_5p,TPR,0.700000,0.330000
SKIPL_5p,AvgL,0.700000,5.000000
SKIPL_5p,AvgT,0.700000,4.400000
SKIPL_5p,FDR,0.800000,0.109722
SKIPL_5p,TPR,0.800000,0.640000
SKIPL_5p,AvgL,0.800000,5.000000
SKIPL_5p,AvgT,0.800000,6.700000
SKIPL_5p,FDR,0.900000,0.047222
SKIPL_5p,TPR,0.900000,0.740000
SKIPL_5p,AvgL,0.900000,5.000000
SKIPL_5p,AvgT,0.900000,7.000000
SKIPL_5p,FDR,1.000000,0.039167
SKIPL_5p,TPR,1.000000,0.760000
SKIPL_5p,AvgL,1.000000,5.000000
SKIPL_5p,AvgT,1.000000,7.600000
SKIPL_5p,FDR,1.100000,0.074545
SKIPL_5p,TPR,1.100000,0.900000
SKIPL_5p,AvgL,1.100000,5.000000
SKIPL_5p,AvgT,1.100000,13.500000
SKIPL_5p,FDR,1.200000,0.059975
SKIPL_5p,TPR,1.200000,0.870000
SKIPL_5p,AvgL,1.200000,5.000000
SKIPL_5p,AvgT,1.200000,14.600000
SKIPL_5p,FDR,1.300000,0.068864
SKIPL_5p,TPR,1.300000,0.850000
SKIPL_5p,AvgL,1.300000,5.000000
SKIPL_5p,AvgT,1.300000,18.900000
SKIPL_5p,FDR,1.400000,0.090552
SKIPL_5p,TPR,1.400000,0.930000
SKIPL_5p,AvgL,1.400000,5.000000
SKIPL_5p,AvgT,1.400000,21.000000
SKIPL_5p,FDR,1.500000,0.034848
SKIPL_5p,TPR,1.500000,0.980000
SKIPL_5p,AvgL,1.500000,5.000000
SKIPL_5p,AvgT,1.500000,28.200000
SKIPL_5p,FDR,1.600000,0.107511
SKIPL_5p,TPR,1.600000,0.960000
SKIPL_5p,AvgL,1.600000,5.000000
SKIPL_5p,AvgT,1.600000,12.500000
SKIPL_5p,FDR,1.700000,0.036364
SKIPL_5p,TPR,1.700000,1.000000
SKIPL_5p,AvgL,1.700000,5.000000
SKIPL_5p,AvgT,1.700000,19.700000
SKIPL_5p,FDR,1.800000,0.053030
SKIPL_5p,TPR,1.800000,1.000000
SKIPL_5p,AvgL,1.800000,5.000000
SKIPL_5p,AvgT,1.800000,16.600000
SKIPL_5p,FDR,1.900000,0.079697
SKIPL_5p,TPR,1.900000,0.990000
SKIPL_5p,AvgL,1.900000,5.000000
SKIPL_5p,AvgT,1.900000,27.500000
