solver,metric,snr,value
Gumbel,FDR,1.600000,0.036364
Gumbel,TPR,1.600000,1.000000
Gumbel,AvgL,1.600000,1.400000
Gumbel,AvgT,1.600000,5.600000
Gumbel,FDR,1.700000,0.016667
Gumbel,TPR,1.700000,1.000000
Gumbel,AvgL,1.700000,1.100000
Gumbel,AvgT,1.700000,5.400000
Gumbel,FDR,1.800000,0.036364
Gumbel,TPR,1.800000,1.000000
Gumbel,AvgL,1.800000,1.300000
Gumbel,AvgT,1.800000,5.700000
Gumbel,FDR,1.900000,0.027273
Gumbel,TPR,1.900000,1.000000
Gumbel,AvgL,1.900000,1.300000
Gumbel,AvgT,1.900000,5.800000
Gumbel,FDR,2.000000,0.018182
Gumbel,TPR,2.000000,1.000000
Gumbel,AvgL,2.000000,1.000000
Gumbel,AvgT,2.000000,5.100000
Gumbel,FDR,5.000000,0.045455
Gumbel,TPR,5.000000,1.000000
Gumbel,AvgL,5.000000,1.400000
Gumbel,AvgT,5.000000,5.800000
Triangle,FDR,0.100000,0.000000
Triangle,TPR,0.100000,0.000000
Triangle,AvgL,0.100000,1.900000
Triangle,AvgT,0.100000,5.600000
Triangle,FDR,0.200000,0.000000
Triangle,TPR,0.200000,0.000000
Triangle,AvgL,0.200000,7.700000
Triangle,AvgT,0.200000,4.400000
Triangle,FDR,0.300000,0.050000
Triangle,TPR,0.300000,0.040000
Triangle,AvgL,0.300000,6.800000
Triangle,AvgT,0.300000,5.300000
Triangle,FDR,0.400000,0.033333
Triangle,TPR,0.400000,0.120000
Triangle,AvgL,0.400000,7.300000
Triangle,AvgT,0.400000,5.800000
Triangle,FDR,0.500000,0.058333
Triangle,TPR,0.500000,0.180000
Triangle,AvgL,0.500000,6.300000
Triangle,AvgT,0.500000,5.800000
Triangle,FDR,0.600000,0.053333
Triangle,TPR,0.600000,0.240000
Triangle,AvgL,0.600000,6.500000
Triangle,AvgT,0.600000,5.900000
Triangle,FDR,0.700000,0.033333
Triangle,TPR,0.700000,0.350000
Triangle,AvgL,0.700000,5.000000
Triangle,AvgT,0.700000,6.900000
Triangle,FDR,0.800000,0.048611
Triangle,TPR,0.800000,0.590000
Triangle,AvgL,0.800000,4.100000
Triangle,AvgT,0.800000,7.400000
Triangle,FDR,0.900000,0.026786
Triangle,TPR,0.900000,0.700000
Triangle,AvgL,0.900000,4.000000
Triangle,AvgT,0.900000,6.700000
Triangle,FDR,1.000000,0.030202
Triangle,TPR,1.000000,0.890000
Triangle,AvgL,1.000000,2.900000
Triangle,AvgT,1.000000,7.000000
Triangle,FDR,1.100000,0.019091
Triangle,TPR,1.100000,0.980000
Triangle,AvgL,1.100000,1.800000
Triangle,AvgT,1.100000,6.500000
Triangle,FDR,1.200000,0.000000
Triangle,TPR,1.200000,0.980000
Triangle,AvgL,1.200000,1.600000
Triangle,AvgT,1.200000,5.500000
Triangle,FDR,1.300000,0.009091
Triangle,TPR,1.300000,0.980000
Triangle,AvgL,1.300000,2.000000
Triangle,AvgT,1.300000,6.700000
Triangle,FDR,1.400000,0.018182
Triangle,TPR,1.400000,0.990000
Triangle,AvgL,1.400000,1.500000
Triangle,AvgT,1.400000,6.000000
Triangle,FDR,1.500000,0.016667
Triangle,TPR,1.500000,1.000000
Triangle,AvgL,1.500000,1.100000
Triangle,AvgT,1.500000,5.700000
Triangle,FDR,1.600000,0.009091
Triangle,TPR,1.600000,1.000000
Triangle,AvgL,1.600000,1.300000
Triangle,AvgT,1.600000,5.400000
Triangle,FDR,1.700000,0.025758
Triangle,TPR,1.700000,1.000000
Triangle,AvgL,1.700000,1.200000
Triangle,AvgT,1.700000,5.100000
Triangle,FDR,1.800000,0.027273
Triangle,TPR,1.800000,1.000000
Triangle,AvgL,1.800000,1.100000
Triangle,AvgT,1.800000,5.500000
Triangle,FDR,1.900000,0.018182
Triangle,TPR,1.900000,1.000000
Triangle,AvgL,1.900000,1.100000
Triangle,AvgT,1.900000,6.200000
Triangle,FDR,2.000000,0.018182
Triangle,TPR,2.000000,1.000000
Triangle,AvgL,2.000000,1.100000
Triangle,AvgT,2.000000,5.400000
Triangle,FDR,5.000000,0.034848
Triangle,TPR,5.000000,1.000000
Triangle,AvgL,5.000000,1.000000
Triangle,AvgT,5.000000,5.800000
Logistic,FDR,0.100000,0.000000
Logistic,TPR,0.100000,0.000000
Logistic,AvgL,0.100000,1.900000
Logistic,AvgT,0.100000,6.000000
Logistic,FDR,0.200000,0.200000
Logistic,TPR,0.200000,0.010000
Logistic,AvgL,0.200000,6.900000
Logistic,AvgT,0.200000,5.300000
Logistic,FDR,0.300000,0.050000
Logistic,TPR,0.300000,0.010000
Logistic,AvgL,0.300000,7.400000
Logistic,AvgT,0.300000,5.000000
